,index,sub_num,block_num,trial_num,task_num,old_num,word,grey,change_time,resp,resp_bin,RT,on_time,trial_time,word_time,cue_duration
92,92,25,2,45,3,0,kiwi,0,0.984203955,,,,342.7249929,342.7276681,345.7276681,3
93,93,25,2,46,3,1,yarn,0,1.010013737,1,1,1.594877901,350.0844761,350.0866198,353.0866198,3
94,94,25,2,47,1,0,hook,None,None,2,2,0.813979713,359.8756312,359.8791344,362.8791344,3
95,95,25,2,48,2,0,diode,None,None,2,2,1.646167245,366.9985105,367.005519,370.005519,3
0,0,27,1,1,1,1,pizza,None,None,2,2,0.934437926,6,6.005555388,9.005555388,3
1,1,27,1,2,2,0,pickle,None,None,2,2,1.316248018,14.65813385,14.66027989,17.66027989,3
2,2,27,1,3,3,0,swimsuit,0,0.801728714,1,1,1.594914162,21.92446613,21.92790412,24.92790412,3
3,3,27,1,4,2,1,raisin,None,None,1,1,1.263392603,29.17880039,29.17891646,32.17891646,3
4,4,27,1,5,2,0,wheelbarrow,None,None,1,1,1.289326877,37.53818711,37.54291864,40.54291864,3
5,5,27,1,6,3,1,binoculars,1,0.901746016,1,1,1.079918122,44.05691177,44.06301491,47.06301491,3
6,6,27,1,7,2,1,hamper,None,None,1,1,1.679160166,52.96955076,52.97521976,55.97521976,3
7,7,27,1,8,2,0,television,None,None,1,1,1.612858261,59.82206952,59.82759226,62.82759226,3
8,8,27,1,9,1,0,toothpaste,None,None,2,2,0.938543603,68.5949437,68.59852193,71.59852193,3
9,9,27,1,10,3,1,flute,1,1.05276194,1,1,1.677997941,76.81510921,76.82137691,79.82137691,3
10,10,27,1,11,3,1,juice,0,0.951973425,1,1,1.669661915,83.76167367,83.76501511,86.76501511,3
11,11,27,1,12,1,0,stamp,None,None,2,2,1.384438412,90.34565372,90.35158813,93.35158813,3
12,12,27,1,13,3,0,tent,1,0.461313896,1,1,1.320792218,98.15537936,98.15905648,101.1590565,3
13,13,27,1,14,1,1,canoe,None,None,1,1,1.066959049,104.1743289,104.1808387,107.1808387,3
14,14,27,1,15,3,0,straw,1,0.488969961,1,1,1.113151378,110.7332413,110.7341027,113.7341027,3
15,15,27,1,16,3,1,kite,0,1.123001565,,,,117.5395084,117.5449036,120.5449036,3
16,16,27,1,17,1,1,mask,None,None,2,2,0.891096122,125.7341857,125.7344396,128.7344396,3
17,17,27,1,18,3,1,mixer,1,0.426684596,1,1,1.270926079,132.8198384,132.8276046,135.8276046,3
18,18,27,1,19,3,0,tongs,1,0.431213501,1,1,1.221109347,141.5322568,141.5404119,144.5404119,3
19,19,27,1,20,1,0,screwdriver,None,None,2,2,1.136254838,151.209332,151.2166896,154.2166896,3
20,20,27,1,21,1,1,printer,None,None,1,1,0.816593614,157.2822891,157.2882043,160.2882043,3
21,21,27,1,22,3,1,disc,1,0.389577497,1,1,1.071585424,166.3233805,166.3248854,169.3248854,3
22,22,27,1,23,3,0,shredder,1,0.348368626,1,1,0.980224243,172.3707804,172.3714973,175.3714973,3
23,23,27,1,24,2,1,boomerang,None,None,1,1,1.204530991,180.9257058,180.9264429,183.9264429,3
24,24,27,1,25,2,0,spade,None,None,2,2,1.05173978,188.5747223,188.5760876,191.5760876,3
25,25,27,1,26,1,0,pyramid,None,None,2,2,1.094625141,197.0930704,197.0978156,200.0978156,3
26,26,27,1,27,1,0,spinach,None,None,2,2,1.042907377,204.4935073,204.4982574,207.4982574,3
27,27,27,1,28,3,1,marker,0,0.965297929,1,1,1.669642715,213.7378908,213.7425967,216.7425967,3
28,28,27,1,29,3,0,windmill,0,1.242153683,2,2,1.520116233,221.2650373,221.267645,224.267645,3
29,29,27,1,30,2,0,surfboard,None,None,2,2,1.852113945,228.1974614,228.2029594,231.2029594,3
30,30,27,1,31,2,1,brick,None,None,1,1,1.073132925,235.5937404,235.59511,238.59511,3
31,31,27,1,32,1,0,silk,None,None,1,1,0.838963131,242.903604,242.9041909,245.9041909,3
32,32,27,1,33,2,1,hoop,None,None,2,2,1.536008262,251.1994129,251.201661,254.201661,3
33,33,27,1,34,2,0,sandals,None,None,2,2,1.253178073,259.4031014,259.4077602,262.4077602,3
34,34,27,1,35,3,0,wand,0,0.766285697,1,1,1.470297709,266.6381089,266.642079,269.642079,3
35,35,27,1,36,1,1,necklace,None,None,1,1,1.425643922,274.6935997,274.698673,277.698673,3
36,36,27,1,37,2,1,razor,None,None,1,1,1.452448328,282.5280344,282.5310138,285.5310138,3
37,37,27,1,38,3,0,seesaw,1,0.989852683,1,1,1.669597148,292.4669737,292.4730279,295.4730279,3
38,38,27,1,39,1,1,pill,None,None,2,2,1.06921131,300.1273007,300.1309452,303.1309452,3
39,39,27,1,40,2,0,yoyo,None,None,2,2,1.227885072,306.9330099,306.9333684,309.9333684,3
40,40,27,1,41,2,0,podium,None,None,1,1,1.415966473,315.8050622,315.8122598,318.8122598,3
41,41,27,1,42,1,1,easel,None,None,1,1,0.937344258,323.2011152,323.2043846,326.2043846,3
42,42,27,1,43,1,0,slingshot,None,None,2,2,1.288451624,329.3463833,329.3506553,332.3506553,3
43,43,27,1,44,2,1,blouse,None,None,1,1,1.366319467,335.6918292,335.696262,338.696262,3
44,44,27,1,45,3,1,camera,0,1.2877939,1,1,1.868934987,343.1222503,343.1299358,346.1299358,3
45,45,27,1,46,2,1,passport,None,None,1,1,1.210152682,349.6877214,349.6914808,352.6914808,3
46,46,27,1,47,1,0,yarn,None,None,2,2,0.878597588,358.7013635,358.7032523,361.7032523,3
47,47,27,1,48,1,1,certificate,None,None,2,2,1.555511638,366.992997,367.0007078,370.0007078,3
48,48,27,2,1,3,0,trolley,0,0.935641369,2,2,1.686216464,6,6.007799456,9.007799456,3
49,49,27,2,2,1,1,cigar,None,None,1,1,1.057634876,13.60907402,13.61590693,16.61590693,3
50,50,27,2,3,2,1,nightgown,None,None,2,2,1.23861902,22.04960078,22.05460055,25.05460055,3
51,51,27,2,4,3,1,elevator,0,0.300201816,1,1,1.594848371,28.76900273,28.77395068,31.77395068,3
52,52,27,2,5,1,0,train,None,None,1,1,0.687560959,36.69450829,36.69765338,39.69765338,3
53,53,27,2,6,2,0,perfume,None,None,2,2,1.67234041,45.186267,45.19445495,48.19445495,3
54,54,27,2,7,1,1,projector,None,None,1,1,1.469304185,51.96217927,51.96369529,54.96369529,3
55,55,27,2,8,2,1,earmuffs,None,None,1,1,1.977288471,58.50292621,58.50862786,61.50862786,3
56,56,27,2,9,1,0,vest,None,None,2,2,1.291764223,67.12564922,67.13002106,70.13002106,3
57,57,27,2,10,2,1,mattress,None,None,2,2,1.417779698,75.57114123,75.57700616,78.57700616,3
58,58,27,2,11,3,1,colander,1,0.862105473,1,1,1.71112931,85.21327894,85.21998501,88.21998501,3
59,59,27,2,12,3,1,saucer,1,0.576593625,1,1,1.237719703,92.96836551,92.96928115,95.96928115,3
60,60,27,2,13,1,0,saxophone,None,None,1,1,0.741024622,99.35159394,99.35641213,102.3564121,3
61,61,27,2,14,3,0,sunscreen,0,0.885094837,1,1,1.6862116,106.306231,106.3083746,109.3083746,3
62,62,27,2,15,3,0,toaster,0,0.80707645,1,1,1.653031336,114.2157425,114.2237748,117.2237748,3
63,63,27,2,16,1,1,rice,None,None,2,2,0.942828991,122.5996621,122.6042693,125.6042693,3
64,64,27,2,17,2,0,tambourine,None,None,1,1,1.282452593,129.5372304,129.5396258,132.5396258,3
65,65,27,2,18,3,1,shampoo,1,0.846966439,1,1,1.511812719,137.0280754,137.0314267,140.0314267,3
66,66,27,2,19,3,1,mailbox,1,0.420449259,1,1,1.453616698,144.9328647,144.938508,147.938508,3
67,67,27,2,20,2,0,socket,None,None,1,1,1.71595229,154.2683809,154.2741862,157.2741862,3
68,68,27,2,21,2,1,bookcase,None,None,1,1,1.129316811,161.2091496,161.2095058,164.2095058,3
69,69,27,2,22,3,1,dollar,0,0.703901204,1,1,1.32906322,170.8222543,170.8276174,173.8276174,3
70,70,27,2,23,2,1,cracker,None,None,2,2,1.290137363,177.2500088,177.2562736,180.2562736,3
71,71,27,2,24,3,0,wineglass,0,1.086527514,1,1,1.694553769,185.7357174,185.7364748,188.7364748,3
72,72,27,2,25,3,0,stockings,1,1.09384072,1,1,1.802499195,192.9892494,192.9956975,195.9956975,3
73,73,27,2,26,1,1,pear,None,None,2,2,0.905741446,199.2359675,199.2416293,202.2416293,3
74,74,27,2,27,2,1,noodles,None,None,2,2,0.980350961,207.6305915,207.6387805,210.6387805,3
75,75,27,2,28,2,0,whistle,None,None,2,2,1.253235672,214.4064495,214.4079691,217.4079691,3
76,76,27,2,29,3,0,towel,0,0.851560695,1,1,1.686233872,222.4392983,222.4396864,225.4396864,3
77,77,27,2,30,1,1,magazine,None,None,2,2,0.905532297,228.9055598,228.9098653,231.9098653,3
78,78,27,2,31,2,0,thermometer,None,None,1,1,1.793044463,235.2882323,235.2886795,238.2886795,3
79,79,27,2,32,1,0,umbrella,None,None,2,2,1.375394811,241.7394552,241.7422721,244.7422721,3
80,80,27,2,33,2,1,rose,None,None,2,2,1.274594514,250.7774462,250.7789749,253.7789749,3
81,81,27,2,34,2,0,sled,None,None,2,2,1.561226,258.224064,258.2292349,261.2292349,3
82,82,27,2,35,3,0,lotion,0,0.925106345,1,1,1.661284674,267.4180168,267.4237529,270.4237529,3
83,83,27,2,36,1,0,violin,None,None,1,1,1.167091707,274.9607674,274.9653659,277.9653659,3
84,84,27,2,37,3,1,backpack,0,0.513318037,2,2,1.428764523,281.6288404,281.6348917,284.6348917,3
85,85,27,2,38,1,0,penny,None,None,2,2,0.68326866,288.4781157,288.4788777,291.4788777,3
86,86,27,2,39,1,0,pancakes,None,None,2,2,0.96843738,294.5569744,294.5587119,297.5587119,3
87,87,27,2,40,3,0,wallet,1,1.254193981,1,1,1.885580158,303.3810237,303.3877129,306.3877129,3
88,88,27,2,41,1,1,celery,None,None,2,2,0.81832364,309.9804448,309.9825157,312.9825157,3
89,89,27,2,42,2,0,tupperware,None,None,2,2,1.487055775,319.9802591,319.9826583,322.9826583,3
90,90,27,2,43,1,1,pearl,None,None,1,1,1.218172295,326.4375558,326.4445667,329.4445667,3
91,91,27,2,44,2,0,sticker,None,None,2,2,1.404089499,334.3173859,334.3184217,337.3184217,3
92,92,27,2,45,1,1,fountain,None,None,1,1,0.906551932,343.2681904,343.2720535,346.2720535,3
93,93,27,2,46,1,0,typewriter,None,None,1,1,0.918521833,353.2021797,353.2057549,356.2057549,3
94,94,27,2,47,2,1,pudding,None,None,1,1,1.753294296,359.4577668,359.4600095,362.4600095,3
95,95,27,2,48,3,1,ladder,1,0.795431539,,,,366.9935482,367.0016566,370.0016566,3
0,0,28,1,1,3,0,printer,1,0.591709861,1,1,1.569964332,6,6.003831277,9.003831277,3
1,1,28,1,2,3,0,rice,1,1.11289608,,,,12.14630824,12.1501873,15.1501873,3
2,2,28,1,3,2,1,cushion,None,None,1,1,1.099135006,20.67730911,20.68030594,23.68030594,3
3,3,28,1,4,1,1,clipper,None,None,2,2,0.75089478,30.60077667,30.60584102,33.60584102,3
4,4,28,1,5,1,1,clock,None,None,2,2,1.187992942,37.04651473,37.05117543,40.05117543,3
5,5,28,1,6,2,0,mixer,None,None,1,1,0.772868177,45.27459425,45.28229879,48.28229879,3
6,6,28,1,7,1,0,passport,None,None,2,2,1.035397972,53.32678941,53.33064927,56.33064927,3
7,7,28,1,8,3,1,feather,0,1.274278291,,,,59.49392291,59.50192063,62.50192063,3
8,8,28,1,9,3,0,magazine,1,0.675777602,2,2,1.162971111,67.69735354,67.6998261,70.6998261,3
9,9,28,1,10,2,0,colander,None,None,1,1,1.077804678,75.31340698,75.31628083,78.31628083,3
10,10,28,1,11,1,1,ambulance,None,None,1,1,1.007925977,81.53859533,81.54568439,84.54568439,3
11,11,28,1,12,1,0,mattress,None,None,2,2,1.035918417,91.32486744,91.32998112,94.32998112,3
12,12,28,1,13,3,1,envelope,0,0.487191221,1,1,0.98027888,97.90439977,97.90822342,100.9082234,3
13,13,28,1,14,1,0,noodles,None,None,2,2,1.038933571,107.2372131,107.2440329,110.2440329,3
14,14,28,1,15,2,0,dollar,None,None,2,2,0.931109199,113.7282285,113.7309156,116.7309156,3
15,15,28,1,16,1,1,cinnamon,None,None,2,2,1.022876561,121.3706451,121.3722887,124.3722887,3
16,16,28,1,17,2,0,marker,None,None,2,2,0.93214881,127.4067201,127.4106691,130.4106691,3
17,17,28,1,18,1,1,broom,None,None,2,2,0.981928536,134.5324246,134.5371046,137.5371046,3
18,18,28,1,19,3,1,corn,1,1.009726102,2,2,1.486888128,143.349981,143.3579236,146.3579236,3
19,19,28,1,20,2,1,icecream,None,None,1,1,0.810045084,151.0602397,151.0657802,154.0657802,3
20,20,28,1,21,3,0,pearl,1,0.48399445,2,2,1.196215622,160.2279503,160.2354244,163.2354244,3
21,21,28,1,22,2,0,kite,None,None,1,1,0.754527658,167.7442651,167.7522411,170.7522411,3
22,22,28,1,23,3,1,hotdog,0,1.113116079,1,1,1.960320193,177.1017449,177.104652,180.104652,3
23,23,28,1,24,1,0,pudding,None,None,2,2,1.523288335,184.9914062,184.9952087,187.9952087,3
24,24,28,1,25,2,1,marble,None,None,1,1,0.997702923,191.0072844,191.0086758,194.0086758,3
25,25,28,1,26,2,1,banner,None,None,1,1,0.880781636,197.114695,197.1217993,200.1217993,3
26,26,28,1,27,3,1,couch,0,0.347348112,2,2,0.97199604,203.9630862,203.9658224,206.9658224,3
27,27,28,1,28,1,0,hoop,None,None,2,2,0.645501884,212.3322282,212.3381198,215.3381198,3
28,28,28,1,29,1,0,rose,None,None,2,2,0.659856758,219.6747989,219.680501,222.680501,3
29,29,28,1,30,2,0,shampoo,None,None,1,1,1.547826327,226.8991832,226.9066493,229.9066493,3
30,30,28,1,31,2,1,medal,None,None,2,2,1.032209251,234.6512843,234.6559886,237.6559886,3
31,31,28,1,32,3,1,helicopter,0,0.327622903,2,2,0.988604727,244.2445159,244.2492483,247.2492483,3
32,32,28,1,33,1,1,cereal,None,None,2,2,0.623265576,250.6970657,250.702905,253.702905,3
33,33,28,1,34,3,0,easel,1,0.473522419,2,2,1.2211179,258.2141484,258.2197079,261.2197079,3
34,34,28,1,35,1,1,bean,None,None,2,2,0.757930649,267.0488184,267.0571353,270.0571353,3
35,35,28,1,36,1,1,guitar,None,None,2,2,0.982170455,274.5512374,274.557359,277.557359,3
36,36,28,1,37,3,0,necklace,0,0.409106192,2,2,1.44534465,282.6968462,282.6971117,285.6971117,3
37,37,28,1,38,2,1,bicycle,None,None,1,1,0.690711776,292.2931808,292.2986673,295.2986673,3
38,38,28,1,39,1,0,bookcase,None,None,1,1,0.706692499,298.883776,298.8852473,301.8852473,3
39,39,28,1,40,3,1,jacket,1,1.28067011,,,,304.9322189,304.9402164,307.9402164,3
40,40,28,1,41,3,1,ashtray,1,0.320395087,1,1,0.63977084,313.4521098,313.4537171,316.4537171,3
41,41,28,1,42,2,0,juice,None,None,1,1,0.965007274,320.7333765,320.7379794,323.7379794,3
42,42,28,1,43,3,0,celery,1,1.063724039,2,2,1.545100197,329.6336662,329.6418823,332.6418823,3
43,43,28,1,44,2,1,dishwasher,None,None,1,1,1.000214015,335.9820648,335.9875341,338.9875341,3
44,44,28,1,45,3,0,projector,0,0.427472066,1,1,0.955373785,343.7082091,343.7120058,346.7120058,3
45,45,28,1,46,2,1,microscope,None,None,1,1,1.006126306,353.5272928,353.5295122,356.5295122,3
46,46,28,1,47,2,0,binoculars,None,None,2,2,0.966134693,360.0949862,360.099486,363.099486,3
47,47,28,1,48,1,0,blouse,None,None,2,2,0.614926417,366.9962476,367.0016456,370.0016456,3
48,48,28,2,1,2,0,mailbox,None,None,1,1,1.060658905,6,6.003515631,9.003515631,3
49,49,28,2,2,1,0,nightgown,None,None,2,2,0.820159339,13.95461771,13.96053805,16.96053805,3
50,50,28,2,3,2,1,hamburger,None,None,1,1,0.7476139,21.45796651,21.46075731,24.46075731,3
51,51,28,2,4,3,0,canoe,0,0.652791328,1,1,1.212808181,27.90605182,27.90612014,30.90612014,3
52,52,28,2,5,2,1,alarm,None,None,1,1,1.137501795,35.69301999,35.69700909,38.69700909,3
53,53,28,2,6,3,0,fountain,0,0.461048491,1,1,1.403877204,45.65173255,45.65576411,48.65576411,3
54,54,28,2,7,2,0,backpack,None,None,1,1,0.906531271,51.68768479,51.69410555,54.69410555,3
55,55,28,2,8,1,1,cylinder,None,None,2,2,1.155012366,58.44967453,58.45508438,61.45508438,3
56,56,28,2,9,3,0,pill,0,0.968357288,1,1,1.628123153,66.83460326,66.83573686,69.83573686,3
57,57,28,2,10,1,0,brick,None,None,2,2,1.496947343,72.87460034,72.88238649,75.88238649,3
58,58,28,2,11,3,1,doorknob,0,0.423553049,2,2,1.046722077,80.53542506,80.54039878,83.54039878,3
59,59,28,2,12,3,0,certificate,0,0.637250999,2,2,1.736106244,87.19882821,87.20170731,90.20170731,3
60,60,28,2,13,1,1,jeep,None,None,1,1,0.860951716,95.90587533,95.90626452,98.90626452,3
61,61,28,2,14,3,0,mask,1,0.773452866,2,2,1.428743643,104.1240883,104.1290707,107.1290707,3
62,62,28,2,15,3,1,milk,1,0.802194858,2,2,1.478654696,114.0485976,114.0545771,117.0545771,3
63,63,28,2,16,2,1,eyeliner,None,None,2,2,1.37864955,121.1119735,121.1145523,124.1145523,3
64,64,28,2,17,2,1,eraser,None,None,1,1,0.862689692,127.4628857,127.4685811,130.4685811,3
65,65,28,2,18,1,0,cracker,None,None,2,2,0.939345703,133.9323177,133.9388596,136.9388596,3
66,66,28,2,19,2,0,ladder,None,None,1,1,0.669409352,141.6205086,141.6217519,144.6217519,3
67,67,28,2,20,1,1,pacifier,None,None,2,2,0.670305348,148.1022981,148.108619,151.108619,3
68,68,28,2,21,2,0,saucer,None,None,2,2,0.691089887,156.8226318,156.8298154,159.8298154,3
69,69,28,2,22,1,1,cactus,None,None,2,2,0.819184239,163.096896,163.1007345,166.1007345,3
70,70,28,2,23,3,0,cigar,0,0.900738027,1,1,1.802465217,172.3082209,172.3119217,175.3119217,3
71,71,28,2,24,3,1,beer,1,1.250525611,2,2,1.81081564,181.6889423,181.6892495,184.6892495,3
72,72,28,2,25,1,1,fork,None,None,1,1,1.804519095,188.6398787,188.6412602,191.6412602,3
73,73,28,2,26,3,1,doughnut,1,0.838188178,1,1,1.844038647,198.266531,198.2677419,201.2677419,3
74,74,28,2,27,2,0,elevator,None,None,,,,207.2484358,207.2547072,210.2547072,3
75,75,28,2,28,2,1,cage,None,None,2,2,0.825507665,213.7815043,213.7831038,216.7831038,3
76,76,28,2,29,1,0,boomerang,None,None,2,2,0.82931283,222.427051,222.4295234,225.4295234,3
77,77,28,2,30,1,1,helmet,None,None,2,2,0.674846766,228.8786817,228.8831722,231.8831722,3
78,78,28,2,31,2,0,flute,None,None,2,2,1.048383509,237.7671293,237.7704638,240.7704638,3
79,79,28,2,32,2,1,cottage,None,None,1,1,0.961422268,243.9229233,243.9250896,246.9250896,3
80,80,28,2,33,1,0,earmuffs,None,None,2,2,0.862791579,250.6964742,250.70269,253.70269,3
81,81,28,2,34,2,1,eggs,None,None,1,1,0.851322067,258.8285444,258.8341269,261.8341269,3
82,82,28,2,35,3,1,hose,0,0.931279947,2,2,1.636430824,267.1952354,267.1981256,270.1981256,3
83,83,28,2,36,3,0,pear,0,0.485904823,1,1,1.420366083,274.4326566,274.4408608,277.4408608,3
84,84,28,2,37,2,0,disc,None,None,2,2,0.729792034,281.4907286,281.4925229,284.4925229,3
85,85,28,2,38,1,0,raisin,None,None,2,2,0.666715221,290.7459913,290.7535672,293.7535672,3
86,86,28,2,39,3,1,chocolate,1,0.692573008,1,1,1.329119167,300.1153632,300.122595,303.122595,3
87,87,28,2,40,1,0,hamper,None,None,1,1,1.040440379,306.5344504,306.5347737,309.5347737,3
88,88,28,2,41,3,1,garlic,1,1.048110962,1,1,1.885606188,315.6745488,315.6794714,318.6794714,3
89,89,28,2,42,2,1,bacon,None,None,1,1,0.845629679,324.5058808,324.5086219,327.5086219,3
90,90,28,2,43,2,0,camera,None,None,1,1,0.902212572,332.9877117,332.9889304,335.9889304,3
91,91,28,2,44,1,0,razor,None,None,2,2,1.1981095,341.0466823,341.0538921,344.0538921,3
92,92,28,2,45,3,1,deodorant,1,0.343196541,1,1,1.486921152,347.6403541,347.6404459,350.6404459,3
93,93,28,2,46,3,0,pizza,0,1.073876497,1,1,1.844082678,354.3294555,354.3350048,357.3350048,3
94,94,28,2,47,1,1,jeans,None,None,2,2,1.841048325,360.7061628,360.7138768,363.7138768,3
95,95,28,2,48,1,1,crown,None,None,1,1,0.91246737,366.9954355,367.0014193,370.0014193,3
0,0,29,1,1,2,0,fountain,None,None,1,1,1.079394483,6,6.000496892,9.000496892,3
1,1,29,1,2,3,1,crown,0,0.344617401,2,2,1.511823656,14.17375065,14.18176505,17.18176505,3
2,2,29,1,3,2,1,doorknob,None,None,1,1,1.054297453,23.08897885,23.09392877,26.09392877,3
3,3,29,1,4,1,0,ladder,None,None,2,2,1.606201452,31.96395393,31.96458164,34.96458164,3
4,4,29,1,5,2,1,ashtray,None,None,1,1,0.807875218,40.5497779,40.55280102,43.55280102,3
5,5,29,1,6,1,1,hamburger,None,None,2,2,0.944466588,50.41167997,50.41180878,53.41180878,3
6,6,29,1,7,2,0,mask,None,None,2,2,1.109889488,59.33299185,59.3405745,62.3405745,3
7,7,29,1,8,3,0,razor,1,1.025730189,1,1,1.761021422,66.15073739,66.15136528,69.15136528,3
8,8,29,1,9,1,1,bacon,None,None,2,2,0.924316466,72.50374072,72.50533897,75.50533897,3
9,9,29,1,10,1,0,marker,None,None,2,2,0.643666517,78.72867673,78.73470866,81.73470866,3
10,10,29,1,11,2,0,cigar,None,None,2,2,1.065119773,85.94263557,85.94417782,88.94417782,3
11,11,29,1,12,3,1,helmet,1,0.568050205,2,2,1.113151416,93.61817297,93.61877224,96.61877224,3
12,12,29,1,13,3,0,mattress,1,0.474066622,2,2,1.27095914,102.0406879,102.0408875,105.0408875,3
13,13,29,1,14,1,1,microscope,None,None,1,1,0.807666836,110.007023,110.0144711,113.0144711,3
14,14,29,1,15,3,1,bean,1,0.656501142,1,1,1.270941221,116.532189,116.5345527,119.5345527,3
15,15,29,1,16,3,0,cracker,1,0.876487192,1,1,1.403857994,125.7132368,125.7207941,128.7207941,3
16,16,29,1,17,2,0,pearl,None,None,1,1,1.208674547,132.9009889,132.9053565,135.9053565,3
17,17,29,1,18,2,1,milk,None,None,1,1,1.203549209,142.4228531,142.4238417,145.4238417,3
18,18,29,1,19,1,0,colander,None,None,2,2,0.936246233,149.254824,149.2595324,152.2595324,3
19,19,29,1,20,2,1,hose,None,None,1,1,0.805950625,155.5087969,155.5138161,158.5138161,3
20,20,29,1,21,2,0,projector,None,None,2,2,0.885896783,162.5485902,162.5488768,165.5488768,3
21,21,29,1,22,3,0,rose,1,0.395922398,2,2,1.545051442,169.8125674,169.8164834,172.8164834,3
22,22,29,1,23,3,0,brick,1,0.474771166,,,,179.220022,179.2269802,182.2269802,3
23,23,29,1,24,1,1,cage,None,None,1,1,1.202936861,187.9037875,187.9065653,190.9065653,3
24,24,29,1,25,1,0,disc,None,None,2,2,0.711898715,194.0372812,194.0446023,197.0446023,3
25,25,29,1,26,3,1,fork,1,0.653252984,1,1,1.146411713,200.2274642,200.2324266,203.2324266,3
26,26,29,1,27,2,1,couch,None,None,1,1,0.655307007,207.4182845,207.4252879,210.4252879,3
27,27,29,1,28,3,1,guitar,0,1.040499438,2,2,1.628110025,216.2067252,216.2128553,219.2128553,3
28,28,29,1,29,1,0,saucer,None,None,2,2,1.540904016,225.3749045,225.3824924,228.3824924,3
29,29,29,1,30,1,1,dishwasher,None,None,1,1,1.148407218,231.9306387,231.9358087,234.9358087,3
30,30,29,1,31,3,0,pudding,1,0.456283942,2,2,1.146376641,239.4629594,239.4692005,242.4692005,3
31,31,29,1,32,1,0,binoculars,None,None,1,1,0.769494703,246.591486,246.5956218,249.5956218,3
32,32,29,1,33,1,1,eyeliner,None,None,2,2,1.041525708,254.6062024,254.6107416,257.6107416,3
33,33,29,1,34,2,1,deodorant,None,None,2,2,1.575018835,262.0351764,262.0361625,265.0361625,3
34,34,29,1,35,1,0,dollar,None,None,2,2,1.041620427,270.4503749,270.4582609,273.4582609,3
35,35,29,1,36,3,0,nightgown,1,0.497279047,1,1,1.079913647,277.0929346,277.0946358,280.0946358,3
36,36,29,1,37,2,1,helicopter,None,None,1,1,0.725350647,285.0962464,285.1014618,288.1014618,3
37,37,29,1,38,2,0,printer,None,None,2,2,0.748802377,292.5560561,292.5601259,295.5601259,3
38,38,29,1,39,3,1,jeans,1,0.972699202,1,1,1.478653726,299.0183882,299.0220658,302.0220658,3
39,39,29,1,40,3,1,cactus,0,0.834844564,2,2,1.49518634,306.5227088,306.5305328,309.5305328,3
40,40,29,1,41,2,0,canoe,None,None,2,2,0.866409696,312.6814986,312.6851697,315.6851697,3
41,41,29,1,42,1,0,juice,None,None,2,2,1.479915285,320.0034167,320.0109019,323.0109019,3
42,42,29,1,43,3,1,cinnamon,0,0.786227823,2,2,1.370626368,328.291284,328.2918552,331.2918552,3
43,43,29,1,44,3,0,earmuffs,0,0.774600585,2,2,1.578276155,335.10442,335.1109178,338.1109178,3
44,44,29,1,45,2,0,rice,None,None,2,2,0.950894445,342.3204452,342.3286849,345.3286849,3
45,45,29,1,46,2,1,beer,None,None,1,1,0.80112762,348.9954819,348.9982925,351.9982925,3
46,46,29,1,47,1,1,eraser,None,None,2,2,0.566040214,358.6598443,358.6663057,361.6663057,3
47,47,29,1,48,1,1,marble,None,None,2,2,1.342107924,366.9924607,366.9970391,369.9970391,3
48,48,29,2,1,1,1,cottage,None,None,1,1,0.937006036,6,6.006435024,9.006435024,3
49,49,29,2,2,1,1,bicycle,None,None,1,1,1.00356247,14.55539251,14.56146322,17.56146322,3
50,50,29,2,3,2,1,hotdog,None,None,1,1,1.989497934,22.70223469,22.7094908,25.7094908,3
51,51,29,2,4,3,0,hamper,0,0.44905223,2,2,1.121520762,29.38131028,29.38740935,32.38740935,3
52,52,29,2,5,3,0,blouse,0,1.103261374,2,2,1.80259321,37.18609655,37.18659317,40.18659317,3
53,53,29,2,6,2,1,envelope,None,None,2,2,1.178537427,45.94635251,45.94927167,48.94927167,3
54,54,29,2,7,2,0,necklace,None,None,2,2,0.753897251,53.6793273,53.68202041,56.68202041,3
55,55,29,2,8,3,1,cereal,0,0.828158517,2,2,1.495189412,62.40152018,62.40318856,65.40318856,3
56,56,29,2,9,2,0,pill,None,None,2,2,0.820228151,68.98034804,68.9814235,71.9814235,3
57,57,29,2,10,3,0,hoop,0,0.719070585,2,2,1.445379094,75.33169993,75.33537364,78.33537364,3
58,58,29,2,11,3,1,cylinder,0,0.508192905,2,2,1.852330312,82.35967508,82.36211622,85.36211622,3
59,59,29,2,12,2,1,doughnut,None,None,1,1,1.016959874,89.27025209,89.27260495,92.27260495,3
60,60,29,2,13,2,1,chocolate,None,None,2,2,0.821091376,95.88855248,95.89235152,98.89235152,3
61,61,29,2,14,3,0,raisin,1,0.692969109,1,1,1.163012678,104.9926809,104.9955564,107.9955564,3
62,62,29,2,15,1,1,cushion,None,None,2,2,0.60231284,111.7205144,111.7233086,114.7233086,3
63,63,29,2,16,3,1,pacifier,0,0.417976525,2,2,1.055064679,118.6194797,118.6255029,121.6255029,3
64,64,29,2,17,2,0,easel,None,None,2,2,0.942797481,126.8996866,126.906392,129.906392,3
65,65,29,2,18,3,1,clipper,1,0.969466912,1,1,1.486924513,134.5726244,134.5726908,137.5726908,3
66,66,29,2,19,3,1,broom,1,0.357764071,1,1,0.988547157,141.1198369,141.1260325,144.1260325,3
